bill_param,seq,action_date,bill_session,bill_session_code,bill_year_of_session,calendar_session,calendar_session_year,calendar_year,phase,phase_ordinal,phase_start,phase_end,phase_n_days,days_into_phase,phase_progress,recess,in_recess,floor_session_only,is_holiday,prev_deadline,prev_deadline_date,days_since_prev_deadline,next_deadline,next_deadline_date,days_to_next_deadline,is_deadline_day,days_to_house_of_origin_deadline,days_to_final_passage_deadline
202520260SB572,15,2025-05-23,2025-2026,20252026,1,2025-2026,1,2025,FISCAL_COMMITTEE_FIRST_HOUSE,3,2025-05-10,2025-05-23,14,13,1,,FALSE,FALSE,FALSE,POLICY_CMTE_MEET_CUTOFF_1H,2025-05-16,7,FISCAL_CMTE_1H,2025-05-23,0,TRUE,14,112
202520260SB572,16,2025-05-27,2025-2026,20252026,1,2025-2026,1,2025,FLOOR_FIRST_HOUSE,4,2025-05-24,2025-06-06,14,3,0.2308,,FALSE,FALSE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2025-05-23,4,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,10,FALSE,10,108
202520260SB572,17,2025-05-28,2025-2026,20252026,1,2025-2026,1,2025,FLOOR_FIRST_HOUSE,4,2025-05-24,2025-06-06,14,4,0.3077,,FALSE,FALSE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2025-05-23,5,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,9,FALSE,9,107
202520260SB572,18,2025-05-28,2025-2026,20252026,1,2025-2026,1,2025,FLOOR_FIRST_HOUSE,4,2025-05-24,2025-06-06,14,4,0.3077,,FALSE,FALSE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2025-05-23,5,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,9,FALSE,9,107
202520260SB572,19,2025-05-28,2025-2026,20252026,1,2025-2026,1,2025,FLOOR_FIRST_HOUSE,4,2025-05-24,2025-06-06,14,4,0.3077,,FALSE,FALSE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2025-05-23,5,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,9,FALSE,9,107
202520260SB572,20,2025-05-28,2025-2026,20252026,1,2025-2026,1,2025,FLOOR_FIRST_HOUSE,4,2025-05-24,2025-06-06,14,4,0.3077,,FALSE,FALSE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2025-05-23,5,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,9,FALSE,9,107
202520260SB572,21,2025-05-28,2025-2026,20252026,1,2025-2026,1,2025,FLOOR_FIRST_HOUSE,4,2025-05-24,2025-06-06,14,4,0.3077,,FALSE,FALSE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2025-05-23,5,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,9,FALSE,9,107
202520260SB572,22,2025-06-05,2025-2026,20252026,1,2025-2026,1,2025,FLOOR_FIRST_HOUSE,4,2025-05-24,2025-06-06,14,12,0.9231,,FALSE,TRUE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2025-05-23,13,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,1,FALSE,1,99
202520260SB572,23,2025-06-19,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_SECOND_HOUSE,5,2025-06-07,2025-07-18,42,12,0.2927,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,13,POLICY_CMTE_2H,2025-07-18,29,FALSE,-13,85
202520260SB572,24,2025-07-02,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_SECOND_HOUSE,5,2025-06-07,2025-07-18,42,25,0.6098,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,26,POLICY_CMTE_2H,2025-07-18,16,FALSE,-26,72
202520260SB572,25,2025-07-03,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_SECOND_HOUSE,5,2025-06-07,2025-07-18,42,26,0.6341,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,27,POLICY_CMTE_2H,2025-07-18,15,FALSE,-27,71
202520260SB572,26,2025-07-15,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_SECOND_HOUSE,5,2025-06-07,2025-07-18,42,38,0.9268,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,39,POLICY_CMTE_2H,2025-07-18,3,FALSE,-39,59
202520260SB572,27,2025-07-15,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_SECOND_HOUSE,5,2025-06-07,2025-07-18,42,38,0.9268,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,39,POLICY_CMTE_2H,2025-07-18,3,FALSE,-39,59
202520260SB572,28,2025-08-20,2025-2026,20252026,1,2025-2026,1,2025,FISCAL_COMMITTEE_SECOND_HOUSE,6,2025-07-19,2025-08-29,42,32,0.7805,,FALSE,FALSE,FALSE,POLICY_CMTE_2H,2025-07-18,33,FISCAL_CMTE_2H,2025-08-29,9,FALSE,-75,23
202520260SB572,29,2025-08-29,2025-2026,20252026,1,2025-2026,1,2025,FISCAL_COMMITTEE_SECOND_HOUSE,6,2025-07-19,2025-08-29,42,41,1,,FALSE,FALSE,FALSE,POLICY_CMTE_2H,2025-07-18,42,FISCAL_CMTE_2H,2025-08-29,0,TRUE,-84,14
202520260SB586,1,2025-02-20,2025-2026,20252026,1,2025-2026,1,2025,INTRODUCTION,1,2025-01-01,2025-02-21,52,50,0.9804,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2024-09-30,143,INTRODUCTION_DEADLINE,2025-02-21,1,FALSE,106,204
202520260SB586,2,2025-02-21,2025-2026,20252026,1,2025-2026,1,2025,INTRODUCTION,1,2025-01-01,2025-02-21,52,51,1,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2024-09-30,144,INTRODUCTION_DEADLINE,2025-02-21,0,TRUE,105,203
202520260SB586,3,2025-03-05,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_FIRST_HOUSE,2,2025-02-22,2025-05-09,77,11,0.1447,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2025-02-21,12,POLICY_CMTE_FISCAL_1H,2025-05-02,58,FALSE,93,191
202520260SB586,4,2025-03-25,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_FIRST_HOUSE,2,2025-02-22,2025-05-09,77,31,0.4079,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2025-02-21,32,POLICY_CMTE_FISCAL_1H,2025-05-02,38,FALSE,73,171
202520260SB586,5,2025-04-09,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_FIRST_HOUSE,2,2025-02-22,2025-05-09,77,46,0.6053,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2025-02-21,47,POLICY_CMTE_FISCAL_1H,2025-05-02,23,FALSE,58,156
202520260SB586,6,2025-04-10,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_FIRST_HOUSE,2,2025-02-22,2025-05-09,77,47,0.6184,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2025-02-21,48,POLICY_CMTE_FISCAL_1H,2025-05-02,22,FALSE,57,155
202520260SB586,7,2025-04-23,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_FIRST_HOUSE,2,2025-02-22,2025-05-09,77,60,0.7895,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2025-02-21,61,POLICY_CMTE_FISCAL_1H,2025-05-02,9,FALSE,44,142
202520260SB586,8,2025-04-24,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_FIRST_HOUSE,2,2025-02-22,2025-05-09,77,61,0.8026,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2025-02-21,62,POLICY_CMTE_FISCAL_1H,2025-05-02,8,FALSE,43,141
202520260SB586,9,2025-04-29,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_FIRST_HOUSE,2,2025-02-22,2025-05-09,77,66,0.8684,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2025-02-21,67,POLICY_CMTE_FISCAL_1H,2025-05-02,3,FALSE,38,136
202520260SB586,10,2025-05-01,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_FIRST_HOUSE,2,2025-02-22,2025-05-09,77,68,0.8947,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2025-02-21,69,POLICY_CMTE_FISCAL_1H,2025-05-02,1,FALSE,36,134
202520260SB586,11,2025-05-02,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_FIRST_HOUSE,2,2025-02-22,2025-05-09,77,69,0.9079,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2025-02-21,70,POLICY_CMTE_FISCAL_1H,2025-05-02,0,TRUE,35,133
202520260SB586,12,2025-05-12,2025-2026,20252026,1,2025-2026,1,2025,FISCAL_COMMITTEE_FIRST_HOUSE,3,2025-05-10,2025-05-23,14,2,0.1538,,FALSE,FALSE,FALSE,POLICY_CMTE_NONFISCAL_1H,2025-05-09,3,POLICY_CMTE_MEET_CUTOFF_1H,2025-05-16,4,FALSE,25,123
202520260SB586,13,2025-05-16,2025-2026,20252026,1,2025-2026,1,2025,FISCAL_COMMITTEE_FIRST_HOUSE,3,2025-05-10,2025-05-23,14,6,0.4615,,FALSE,FALSE,FALSE,POLICY_CMTE_NONFISCAL_1H,2025-05-09,7,POLICY_CMTE_MEET_CUTOFF_1H,2025-05-16,0,TRUE,21,119
202520260SB586,14,2025-05-23,2025-2026,20252026,1,2025-2026,1,2025,FISCAL_COMMITTEE_FIRST_HOUSE,3,2025-05-10,2025-05-23,14,13,1,,FALSE,FALSE,FALSE,POLICY_CMTE_MEET_CUTOFF_1H,2025-05-16,7,FISCAL_CMTE_1H,2025-05-23,0,TRUE,14,112
202520260SB586,15,2025-05-23,2025-2026,20252026,1,2025-2026,1,2025,FISCAL_COMMITTEE_FIRST_HOUSE,3,2025-05-10,2025-05-23,14,13,1,,FALSE,FALSE,FALSE,POLICY_CMTE_MEET_CUTOFF_1H,2025-05-16,7,FISCAL_CMTE_1H,2025-05-23,0,TRUE,14,112
202520260SB586,16,2025-05-27,2025-2026,20252026,1,2025-2026,1,2025,FLOOR_FIRST_HOUSE,4,2025-05-24,2025-06-06,14,3,0.2308,,FALSE,FALSE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2025-05-23,4,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,10,FALSE,10,108
202520260SB586,17,2025-06-04,2025-2026,20252026,1,2025-2026,1,2025,FLOOR_FIRST_HOUSE,4,2025-05-24,2025-06-06,14,11,0.8462,,FALSE,TRUE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2025-05-23,12,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,2,FALSE,2,100
202520260SB586,18,2025-06-05,2025-2026,20252026,1,2025-2026,1,2025,FLOOR_FIRST_HOUSE,4,2025-05-24,2025-06-06,14,12,0.9231,,FALSE,TRUE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2025-05-23,13,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,1,FALSE,1,99
202520260SB586,19,2025-06-16,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_SECOND_HOUSE,5,2025-06-07,2025-07-18,42,9,0.2195,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,10,POLICY_CMTE_2H,2025-07-18,32,FALSE,-10,88
202520260SB586,20,2025-07-08,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_SECOND_HOUSE,5,2025-06-07,2025-07-18,42,31,0.7561,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,32,POLICY_CMTE_2H,2025-07-18,10,FALSE,-32,66
202520260SB586,21,2025-07-15,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_SECOND_HOUSE,5,2025-06-07,2025-07-18,42,38,0.9268,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,39,POLICY_CMTE_2H,2025-07-18,3,FALSE,-39,59
202520260SB586,22,2025-07-16,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_SECOND_HOUSE,5,2025-06-07,2025-07-18,42,39,0.9512,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,40,POLICY_CMTE_2H,2025-07-18,2,FALSE,-40,58
202520260SB586,23,2025-08-20,2025-2026,20252026,1,2025-2026,1,2025,FISCAL_COMMITTEE_SECOND_HOUSE,6,2025-07-19,2025-08-29,42,32,0.7805,,FALSE,FALSE,FALSE,POLICY_CMTE_2H,2025-07-18,33,FISCAL_CMTE_2H,2025-08-29,9,FALSE,-75,23
202520260SB586,24,2025-08-21,2025-2026,20252026,1,2025-2026,1,2025,FISCAL_COMMITTEE_SECOND_HOUSE,6,2025-07-19,2025-08-29,42,33,0.8049,,FALSE,FALSE,FALSE,POLICY_CMTE_2H,2025-07-18,34,FISCAL_CMTE_2H,2025-08-29,8,FALSE,-76,22
202520260SB586,25,2025-09-09,2025-2026,20252026,1,2025-2026,1,2025,FLOOR_SECOND_HOUSE,7,2025-08-30,2025-09-12,14,10,0.7692,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2025-09-05,4,FINAL_PASSAGE_DEADLINE,2025-09-12,3,FALSE,-95,3
202520260SB586,26,2025-09-09,2025-2026,20252026,1,2025-2026,1,2025,FLOOR_SECOND_HOUSE,7,2025-08-30,2025-09-12,14,10,0.7692,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2025-09-05,4,FINAL_PASSAGE_DEADLINE,2025-09-12,3,FALSE,-95,3
202520260SB586,27,2025-09-11,2025-2026,20252026,1,2025-2026,1,2025,FLOOR_SECOND_HOUSE,7,2025-08-30,2025-09-12,14,12,0.9231,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2025-09-05,6,FINAL_PASSAGE_DEADLINE,2025-09-12,1,FALSE,-97,1
202520260SB586,28,2025-09-22,2025-2026,20252026,1,2025-2026,1,2025,GOVERNOR,8,2025-09-13,2025-10-12,30,9,0.3103,,FALSE,FALSE,FALSE,FINAL_PASSAGE_DEADLINE,2025-09-12,10,GOVERNOR_DEADLINE,2025-10-12,20,FALSE,-108,-10
202520260SB586,29,2025-10-10,2025-2026,20252026,1,2025-2026,1,2025,GOVERNOR,8,2025-09-13,2025-10-12,30,27,0.931,,FALSE,FALSE,FALSE,FINAL_PASSAGE_DEADLINE,2025-09-12,28,GOVERNOR_DEADLINE,2025-10-12,2,FALSE,-126,-28
202520260SB586,30,2025-10-10,2025-2026,20252026,1,2025-2026,1,2025,GOVERNOR,8,2025-09-13,2025-10-12,30,27,0.931,,FALSE,FALSE,FALSE,FINAL_PASSAGE_DEADLINE,2025-09-12,28,GOVERNOR_DEADLINE,2025-10-12,2,FALSE,-126,-28
202520260SB607,1,2025-02-20,2025-2026,20252026,1,2025-2026,1,2025,INTRODUCTION,1,2025-01-01,2025-02-21,52,50,0.9804,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2024-09-30,143,INTRODUCTION_DEADLINE,2025-02-21,1,FALSE,106,204
202520260SB607,2,2025-02-21,2025-2026,20252026,1,2025-2026,1,2025,INTRODUCTION,1,2025-01-01,2025-02-21,52,51,1,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2024-09-30,144,INTRODUCTION_DEADLINE,2025-02-21,0,TRUE,105,203
202520260SB607,3,2025-03-05,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_FIRST_HOUSE,2,2025-02-22,2025-05-09,77,11,0.1447,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2025-02-21,12,POLICY_CMTE_FISCAL_1H,2025-05-02,58,FALSE,93,191
202520260SB607,4,2025-03-11,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_FIRST_HOUSE,2,2025-02-22,2025-05-09,77,17,0.2237,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2025-02-21,18,POLICY_CMTE_FISCAL_1H,2025-05-02,52,FALSE,87,185
202520260SB607,5,2025-03-20,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_FIRST_HOUSE,2,2025-02-22,2025-05-09,77,26,0.3421,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2025-02-21,27,POLICY_CMTE_FISCAL_1H,2025-05-02,43,FALSE,78,176
202520260SB607,6,2025-03-24,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_FIRST_HOUSE,2,2025-02-22,2025-05-09,77,30,0.3947,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2025-02-21,31,POLICY_CMTE_FISCAL_1H,2025-05-02,39,FALSE,74,172
202520260SB607,7,2025-04-02,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_FIRST_HOUSE,2,2025-02-22,2025-05-09,77,39,0.5132,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2025-02-21,40,POLICY_CMTE_FISCAL_1H,2025-05-02,30,FALSE,65,163
202520260SB607,8,2025-04-04,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_FIRST_HOUSE,2,2025-02-22,2025-05-09,77,41,0.5395,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2025-02-21,42,POLICY_CMTE_FISCAL_1H,2025-05-02,28,FALSE,63,161
202520260SB607,9,2025-04-23,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_FIRST_HOUSE,2,2025-02-22,2025-05-09,77,60,0.7895,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2025-02-21,61,POLICY_CMTE_FISCAL_1H,2025-05-02,9,FALSE,44,142
202520260SB607,10,2025-04-30,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_FIRST_HOUSE,2,2025-02-22,2025-05-09,77,67,0.8816,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2025-02-21,68,POLICY_CMTE_FISCAL_1H,2025-05-02,2,FALSE,37,135
202520260SB607,11,2025-05-01,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_FIRST_HOUSE,2,2025-02-22,2025-05-09,77,68,0.8947,,FALSE,FALSE,FALSE,INTRODUCTION_DEADLINE,2025-02-21,69,POLICY_CMTE_FISCAL_1H,2025-05-02,1,FALSE,36,134
202520260SB607,12,2025-05-09,2025-2026,20252026,1,2025-2026,1,2025,POLICY_COMMITTEE_FIRST_HOUSE,2,2025-02-22,2025-05-09,77,76,1,,FALSE,FALSE,FALSE,POLICY_CMTE_FISCAL_1H,2025-05-02,7,POLICY_CMTE_NONFISCAL_1H,2025-05-09,0,TRUE,28,126
202520260SB607,13,2025-05-13,2025-2026,20252026,1,2025-2026,1,2025,FISCAL_COMMITTEE_FIRST_HOUSE,3,2025-05-10,2025-05-23,14,3,0.2308,,FALSE,FALSE,FALSE,POLICY_CMTE_NONFISCAL_1H,2025-05-09,4,POLICY_CMTE_MEET_CUTOFF_1H,2025-05-16,3,FALSE,24,122
202520260SB607,14,2025-05-19,2025-2026,20252026,1,2025-2026,1,2025,FISCAL_COMMITTEE_FIRST_HOUSE,3,2025-05-10,2025-05-23,14,9,0.6923,,FALSE,FALSE,FALSE,POLICY_CMTE_MEET_CUTOFF_1H,2025-05-16,3,FISCAL_CMTE_1H,2025-05-23,4,FALSE,18,116
202520260SB607,15,2025-05-20,2025-2026,20252026,1,2025-2026,1,2025,FISCAL_COMMITTEE_FIRST_HOUSE,3,2025-05-10,2025-05-23,14,10,0.7692,,FALSE,FALSE,FALSE,POLICY_CMTE_MEET_CUTOFF_1H,2025-05-16,4,FISCAL_CMTE_1H,2025-05-23,3,FALSE,17,115
202520260SB607,16,2025-05-27,2025-2026,20252026,1,2025-2026,1,2025,FLOOR_FIRST_HOUSE,4,2025-05-24,2025-06-06,14,3,0.2308,,FALSE,FALSE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2025-05-23,4,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,10,FALSE,10,108
202520260SB607,17,2025-05-28,2025-2026,20252026,1,2025-2026,1,2025,FLOOR_FIRST_HOUSE,4,2025-05-24,2025-06-06,14,4,0.3077,,FALSE,FALSE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2025-05-23,5,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,9,FALSE,9,107
202520260SB607,18,2025-05-28,2025-2026,20252026,1,2025-2026,1,2025,FLOOR_FIRST_HOUSE,4,2025-05-24,2025-06-06,14,4,0.3077,,FALSE,FALSE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2025-05-23,5,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,9,FALSE,9,107
202520260SB607,19,2025-06-05,2025-2026,20252026,1,2025-2026,1,2025,FLOOR_FIRST_HOUSE,4,2025-05-24,2025-06-06,14,12,0.9231,,FALSE,TRUE,FALSE,FISCAL_CMTE_MEET_CUTOFF_1H,2025-05-23,13,HOUSE_OF_ORIGIN_DEADLINE,2025-06-06,1,FALSE,1,99
202520260SB607,20,2025-09-12,2025-2026,20252026,1,2025-2026,1,2025,FLOOR_SECOND_HOUSE,7,2025-08-30,2025-09-12,14,13,1,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2025-09-05,7,FINAL_PASSAGE_DEADLINE,2025-09-12,0,TRUE,-98,0
202520260SB607,21,2025-09-12,2025-2026,20252026,1,2025-2026,1,2025,FLOOR_SECOND_HOUSE,7,2025-08-30,2025-09-12,14,13,1,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2025-09-05,7,FINAL_PASSAGE_DEADLINE,2025-09-12,0,TRUE,-98,0
202520260SB607,22,2025-09-12,2025-2026,20252026,1,2025-2026,1,2025,FLOOR_SECOND_HOUSE,7,2025-08-30,2025-09-12,14,13,1,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2025-09-05,7,FINAL_PASSAGE_DEADLINE,2025-09-12,0,TRUE,-98,0
202520260SB607,23,2025-09-12,2025-2026,20252026,1,2025-2026,1,2025,FLOOR_SECOND_HOUSE,7,2025-08-30,2025-09-12,14,13,1,,FALSE,TRUE,FALSE,FLOOR_AMEND_DEADLINE,2025-09-05,7,FINAL_PASSAGE_DEADLINE,2025-09-12,0,TRUE,-98,0
202520260SB607,24,2025-09-13,2025-2026,20252026,1,2025-2026,1,2025,GOVERNOR,8,2025-09-13,2025-10-12,30,0,0,,FALSE,FALSE,FALSE,FINAL_PASSAGE_DEADLINE,2025-09-12,1,GOVERNOR_DEADLINE,2025-10-12,29,FALSE,-99,-1
202520260SB607,25,2026-01-05,2025-2026,20252026,2,2025-2026,2,2026,CARRYOVER,1,2026-01-01,2026-01-31,31,4,0.1333,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2025-10-12,85,CARRYOVER_POLICY_DEADLINE,2026-01-16,11,FALSE,144,238
202520260SB607,26,2026-01-05,2025-2026,20252026,2,2025-2026,2,2026,CARRYOVER,1,2026-01-01,2026-01-31,31,4,0.1333,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2025-10-12,85,CARRYOVER_POLICY_DEADLINE,2026-01-16,11,FALSE,144,238
202520260SB607,27,2026-01-07,2025-2026,20252026,2,2025-2026,2,2026,CARRYOVER,1,2026-01-01,2026-01-31,31,6,0.2,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2025-10-12,87,CARRYOVER_POLICY_DEADLINE,2026-01-16,9,FALSE,142,236
202520260SB607,28,2026-01-14,2025-2026,20252026,2,2025-2026,2,2026,CARRYOVER,1,2026-01-01,2026-01-31,31,13,0.4333,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2025-10-12,94,CARRYOVER_POLICY_DEADLINE,2026-01-16,2,FALSE,135,229
202520260SB607,29,2026-01-15,2025-2026,20252026,2,2025-2026,2,2026,CARRYOVER,1,2026-01-01,2026-01-31,31,14,0.4667,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2025-10-12,95,CARRYOVER_POLICY_DEADLINE,2026-01-16,1,FALSE,134,228
202520260SB607,30,2026-01-20,2025-2026,20252026,2,2025-2026,2,2026,CARRYOVER,1,2026-01-01,2026-01-31,31,19,0.6333,,FALSE,FALSE,FALSE,CARRYOVER_POLICY_DEADLINE,2026-01-16,4,CARRYOVER_COMMITTEE_DEADLINE,2026-01-23,3,FALSE,129,223
202520260SB607,31,2026-01-20,2025-2026,20252026,2,2025-2026,2,2026,CARRYOVER,1,2026-01-01,2026-01-31,31,19,0.6333,,FALSE,FALSE,FALSE,CARRYOVER_POLICY_DEADLINE,2026-01-16,4,CARRYOVER_COMMITTEE_DEADLINE,2026-01-23,3,FALSE,129,223
202520260SB607,32,2026-06-08,2025-2026,20252026,2,2025-2026,2,2026,POLICY_COMMITTEE_SECOND_HOUSE,6,2026-05-30,2026-07-02,34,9,0.2727,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2026-05-29,10,POLICY_CMTE_2H,2026-07-02,24,FALSE,-10,84
202520260SB607,33,2026-06-08,2025-2026,20252026,2,2025-2026,2,2026,POLICY_COMMITTEE_SECOND_HOUSE,6,2026-05-30,2026-07-02,34,9,0.2727,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2026-05-29,10,POLICY_CMTE_2H,2026-07-02,24,FALSE,-10,84
202520260SB607,34,2026-06-23,2025-2026,20252026,2,2025-2026,2,2026,POLICY_COMMITTEE_SECOND_HOUSE,6,2026-05-30,2026-07-02,34,24,0.7273,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2026-05-29,25,POLICY_CMTE_2H,2026-07-02,9,FALSE,-25,69
202520260SB607,35,2026-06-23,2025-2026,20252026,2,2025-2026,2,2026,POLICY_COMMITTEE_SECOND_HOUSE,6,2026-05-30,2026-07-02,34,24,0.7273,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2026-05-29,25,POLICY_CMTE_2H,2026-07-02,9,FALSE,-25,69
202520260SB607,36,2026-07-02,2025-2026,20252026,2,2025-2026,2,2026,POLICY_COMMITTEE_SECOND_HOUSE,6,2026-05-30,2026-07-02,34,33,1,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2026-05-29,34,POLICY_CMTE_2H,2026-07-02,0,TRUE,-34,60
202520260SB607,37,2026-07-02,2025-2026,20252026,2,2025-2026,2,2026,POLICY_COMMITTEE_SECOND_HOUSE,6,2026-05-30,2026-07-02,34,33,1,,FALSE,FALSE,FALSE,HOUSE_OF_ORIGIN_DEADLINE,2026-05-29,34,POLICY_CMTE_2H,2026-07-02,0,TRUE,-34,60
202520260SB614,1,2025-02-20,2025-2026,20252026,1,2025-2026,1,2025,INTRODUCTION,1,2025-01-01,2025-02-21,52,50,0.9804,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2024-09-30,143,INTRODUCTION_DEADLINE,2025-02-21,1,FALSE,106,204
202520260SB614,2,2025-02-21,2025-2026,20252026,1,2025-2026,1,2025,INTRODUCTION,1,2025-01-01,2025-02-21,52,51,1,,FALSE,FALSE,FALSE,GOVERNOR_DEADLINE,2024-09-30,144,INTRODUCTION_DEADLINE,2025-02-21,0,TRUE,105,203
